SeuqenceID,Lineage,Sublineage ,Type,LBI_value
TB-111-4383-19_S166,Lineage2,beijing,Non-MDR,0.034535582
TB-111-3963-19_S204,Lineage2,beijing,Non-MDR,0.034534586
TB-111-15730-18_S129,Lineage2,beijing,Non-MDR,0.033871247
TB-MoldovaSeq-DNA0327-5703_S330,Lineage2,beijing,Non-MDR,0.035186089
TB-MoldovaSeq-DNA0307-5315_S310,Lineage2,beijing,Non-MDR,0.036580273
TB-MoldovaSeq-DNA0232-2994_S42,Lineage2,beijing,Non-MDR,0.033873024
TB-MoldovaSeq-DNA022-181_S22,Lineage2,beijing,Non-MDR,0.033873024
TB-MoldovaSeq-DNA0321-5415_S324,Lineage2,beijing,Non-MDR,0.03588491
TB-111-19967-18_S7,Lineage2,beijing,Non-MDR,0.032635498
TB-333-3946-19_S138,Lineage2,beijing,Non-MDR,0.029076714
TB-111-12152-19_S193,Lineage2,beijing,Non-MDR,0.030905538
TB-111-18191-19_S153,Lineage2,beijing,Non-MDR,0.030333349
TB-222-1806-18_S123,Lineage2,beijing,Non-MDR,0.022774231
TB-333-2795-19_S141,Lineage2,beijing,Non-MDR,0.024668285
TB-333-5492-19_S82,Lineage2,beijing,Non-MDR,0.024196853
TB-111-16595-18-138_S100,Lineage2,beijing,Non-MDR,0.022993653
TB-444-3335-18_S210,Lineage2,beijing,Non-MDR,0.02584278
TB-MoldovaSeq-DNA0195-2337_S5,Lineage2,beijing,Non-MDR,0.023921563
TB-MoldovaSeq-DNA176-2331_S177,Lineage2,beijing,Non-MDR,0.025544772
TB-222-5798-19_S249,Lineage2,beijing,Non-MDR,0.02649009
TB-555-5967-19_S248,Lineage2,beijing,Non-MDR,0.027520231
TB-111-15526-18-138_S70,Lineage2,beijing,MDR,0.019829907
TB-MoldovaSeq-DNA054-1019_S54,Lineage2,beijing,MDR,0.020588905
TB-MoldovaSeq-DNA119-1027_S120,Lineage2,beijing,MDR,0.020207873
TB-MoldovaSeq-DNA0265-3139_S75,Lineage2,beijing,Non-MDR,0.023398283
TB-111-198-19_S71,Lineage2,beijing,Non-MDR,0.019271107
TB-111-3024-18_S98,Lineage2,beijing,Non-MDR,0.020421972
TB-111-20522-18_S46,Lineage2,beijing,Non-MDR,0.01927263
TB-111-1390-19-138_S81,Lineage2,beijing,Non-MDR,0.020412202
TB-111-17913-18_S124,Lineage2,beijing,Non-MDR,0.019648595
TB-111-15542-18-138_S34,Lineage2,beijing,Non-MDR,0.018192307
TB-111-19582-19_S146,Lineage2,beijing,Non-MDR,0.018901742
TB-444-4300-18_S131,Lineage2,beijing,Non-MDR,0.018786031
TB-444-3402-18_S204,Lineage2,beijing,Non-MDR,0.018425256
TB-444-5132-19_S57,Lineage2,beijing,Non-MDR,0.017736154
TB-111-14707-18_S189,Lineage2,beijing,Non-MDR,0.020012107
TB-222-6616-19_S278,Lineage2,beijing,Non-MDR,0.020316149
TB-MoldovaSeq-DNA0279-3622_S89,Lineage2,beijing,Non-MDR,0.024124263
TB-111-16816-19_S103,Lineage2,beijing,Non-MDR,0.018423012
TB-111-6871-19_S106,Lineage2,beijing,Non-MDR,0.019913856
TB-333-3982-19_S57,Lineage2,beijing,Non-MDR,0.018080883
TB-111-20774-19_S163,Lineage2,beijing,Non-MDR,0.017461562
TB-333-2939-19_S54,Lineage2,beijing,Non-MDR,0.016799939
TB-MoldovaSeq-DNA0262-3519_S72,Lineage2,beijing,Non-MDR,0.018854929
TB-111-10460-18_S38,Lineage2,beijing,Non-MDR,0.019222128
TB-MoldovaSeq-DNA0274-3861_S98,Lineage2,beijing,Non-MDR,0.016476388
TB-222-2915-19_S202,Lineage2,beijing,Non-MDR,0.020192736
TB-DNA0354_S211,Lineage2,beijing,Non-MDR,0.01869038
TB-MoldovaSeq-DNA0300-2084_S303,Lineage2,beijing,Non-MDR,0.01869038
TB-444-3732-18_S203,Lineage2,beijing,Non-MDR,0.018337803
TB-222-1992-19_S64,Lineage2,beijing,Non-MDR,0.019855873
TB-444-4717-19_S27,Lineage2,beijing,Non-MDR,0.016650865
TB-444-4749-18_S27,Lineage2,beijing,Non-MDR,0.018333049
TB-MoldovaSeq-DNA024-243_S24,Lineage2,beijing,Non-MDR,0.019092908
TB-333-1097-19_S74,Lineage2,beijing,Non-MDR,0.018367713
TB-333-2223-19_S7,Lineage2,beijing,Non-MDR,0.018369206
TB-333-1104-19_S79,Lineage2,beijing,Non-MDR,0.018367713
TB-111-12061-19_S190,Lineage2,beijing,Non-MDR,0.019423414
TB-111-21120-19_S167,Lineage2,beijing,Non-MDR,0.019505567
TB-333-642-19_S76,Lineage2,beijing,Non-MDR,0.018420706
TB-111-7857-18_S5,Lineage2,beijing,Non-MDR,0.019138
TB-444-5103-19_S15,Lineage2,beijing,Non-MDR,0.016713195
TB-111-6372-19_S219,Lineage2,beijing,Non-MDR,0.019495798
TB-333-4387-19_S80,Lineage2,beijing,Non-MDR,0.017395549
TB-111-21013-18_S28,Lineage2,beijing,Non-MDR,0.017726743
TB-222-3882-18_S180,Lineage2,beijing,Non-MDR,0.018753162
TB-222-7022-19_S270,Lineage2,beijing,Non-MDR,0.018404651
TB-111-15049-19_S62,Lineage2,beijing,Non-MDR,0.018751641
TB-111-16502-19_S130,Lineage2,beijing,Non-MDR,0.019139553
TB-333-4522-19_S274,Lineage2,beijing,Non-MDR,0.018423667
TB-111-14162-18_S70,Lineage2,beijing,Non-MDR,0.020285323
TB-111-10403-18_S21,Lineage2,beijing,Non-MDR,0.018784188
TB-111-16594-18_S127,Lineage2,beijing,Non-MDR,0.019521855
TB-222-438-19_S5,Lineage2,beijing,Non-MDR,0.017395215
TB-222-5917-19_S281,Lineage2,beijing,Non-MDR,0.018789857
TB-111-612-18_S280,Lineage2,beijing,Non-MDR,0.017370117
TB-111-3149-19_S92,Lineage2,beijing,Non-MDR,0.018741275
TB-111-3518-19_S117,Lineage2,beijing,Non-MDR,0.018756305
TB-222-17431849-18_S179,Lineage2,beijing,Non-MDR,0.019886468
TB-222-236-18_S67,Lineage2,beijing,Non-MDR,0.018403307
TB-111-19471-18_S130,Lineage2,beijing,Non-MDR,0.01769275
TB-111-14522-19_S100,Lineage2,beijing,Non-MDR,0.020196283
TB-111-16964-18_S4,Lineage2,beijing,Non-MDR,0.019806257
TB-111-22820-18F_S27,Lineage2,beijing,Non-MDR,0.019036543
TB-111-14937-19_S129,Lineage2,beijing,Non-MDR,0.024667806
TB-111-16361-18_S10,Lineage2,beijing,MDR,0.014841721
TB-MoldovaSeq-DNA0227-4268_S37,Lineage2,beijing,MDR,0.015130312
TB-111-16236-19_S28,Lineage2,beijing,Non-MDR,0.022716896
TB-111-19235-19_S40,Lineage2,beijing,Non-MDR,0.022716896
TB-DNA0380_S237,Lineage2,beijing,Non-MDR,0.018619376
TB-111-16572-19_S15,Lineage2,beijing,MDR,0.016045217
TB-111-3134-19-138_S38,Lineage2,beijing,Non-MDR,0.018348064
TB-111-641-19_S65,Lineage2,beijing,Non-MDR,0.016680495
TB-111-20536-19_S46,Lineage2,beijing,Non-MDR,0.017660168
TB-111-20598-19_S34,Lineage2,beijing,Non-MDR,0.017660168
TB-111-17994-18_S117,Lineage2,beijing,Non-MDR,0.018461882
TB-111-12636-18_S91,Lineage2,beijing,Non-MDR,0.021106202
TB-333-4571-19_S262,Lineage2,beijing,Non-MDR,0.020627066
TB-111-22620-18F_S223,Lineage2,beijing,Non-MDR,0.020630357
TB-111-8526-19-138_S89,Lineage2,beijing,Non-MDR,0.021425335
TB-111-15023-18_S107,Lineage2,beijing,Non-MDR,0.020220154
TB-111-7856-18_S184,Lineage2,beijing,Non-MDR,0.020617267
TB-111-3643-19_S118,Lineage2,beijing,Non-MDR,0.016714053
TB-MoldovaSeq-DNA0260-3533_S70,Lineage2,beijing,Non-MDR,0.019495297
TB-444-1010-19-138_S19,Lineage2,beijing,Non-MDR,0.017711586
TB-MoldovaSeq-DNA003-543_S3,Lineage2,beijing,Non-MDR,0.018054093
TB-MoldovaSeq-DNA007-541_S7,Lineage2,beijing,Non-MDR,0.018054093
TB-444-4072-19_S2,Lineage2,beijing,Non-MDR,0.017046627
TB-222-2010-19_S136,Lineage2,beijing,Non-MDR,0.021669133
TB-111-4790-19_S95,Lineage2,beijing,Non-MDR,0.020579542
TB-333-4790-19_S226,Lineage2,beijing,Non-MDR,0.020149591
TB-111-9452-18_S144,Lineage2,beijing,Non-MDR,0.022899895
TB-111-17337-19_S132,Lineage2,beijing,MDR,0.024382511
TB-333-131-19_S121,Lineage2,beijing,Non-MDR,0.023919872
TB-DNA0348_S205,Lineage2,beijing,Non-MDR,0.021158487
TB-444-6200-18_S180,Lineage2,beijing,Non-MDR,0.024182168
TB-111-18763-18-138_S32,Lineage2,beijing,Non-MDR,0.023722459
TB-111-4702-19_S5,Lineage2,beijing,Non-MDR,0.024169843
TB-111-8603-19_S107,Lineage2,beijing,Non-MDR,0.020737476
TB-111-13281-18_S123,Lineage2,beijing,Non-MDR,0.026109232
TB-333-3247-19_S66,Lineage2,beijing,Non-MDR,0.027656791
TB-111-20401-19_S164,Lineage2,beijing,MDR,0.021357469
TB-222-5441-18_S70,Lineage2,beijing,MDR,0.024443496
TB-111-17376-19_S131,Lineage2,beijing,MDR,0.019402184
TB-222-5503-19_S282,Lineage2,beijing,MDR,0.026860719
TB-444-2046-18_S28,Lineage2,beijing,MDR,0.024000695
TB-444-3284-18_S90,Lineage2,beijing,MDR,0.024412816
TB-MoldovaSeq-DNA146-2045_S147,Lineage2,beijing,MDR,0.024832887
TB-111-1285-19_S142,Lineage2,beijing,MDR,0.024411831
TB-111-7470-18_S14,Lineage2,beijing,MDR,0.024889835
TB-111-11057-18_S146,Lineage2,beijing,MDR,0.026261125
TB-MoldovaSeq-DNA006-563_S6,Lineage2,beijing,MDR,0.025246378
TB-MoldovaSeq-DNA067-554_S67,Lineage2,beijing,MDR,0.025248431
TB-MoldovaSeq-DNA008-549_S8,Lineage2,beijing,MDR,0.025246378
TB-111-10960-18_S7,Lineage2,beijing,MDR,0.019447031
TB-333-15-19_S92,Lineage2,beijing,MDR,0.02266446
TB-444-3449-18_S166,Lineage2,beijing,MDR,0.02266446
TB-222-6602-19_S276,Lineage2,beijing,MDR,0.022225957
TB-111-14829-18_S108,Lineage2,beijing,MDR,0.020381954
TB-111-9803-18_S9,Lineage2,beijing,MDR,0.020381954
TB-111-20704-18_S36,Lineage2,beijing,MDR,0.02196371
TB-111-4837-18_S135,Lineage2,beijing,MDR,0.019960466
TB-111-17364-19_S79,Lineage2,beijing,MDR,0.019631341
TB-111-5263-18_S15,Lineage2,beijing,MDR,0.01617894
TB-222-5856-19_S217,Lineage2,beijing,MDR,0.023495903
TB-222-4598-18_S73,Lineage2,beijing,MDR,0.023475241
TB-MoldovaSeq-DNA064-501_S64,Lineage2,beijing,MDR,0.024891812
TB-MoldovaSeq-DNA0304-5778_S307,Lineage2,beijing,Non-MDR,0.031096234
TB-MoldovaSeq-DNA0317-4201_S320,Lineage2,beijing,Non-MDR,0.026190259
TB-333-1458-19_S129,Lineage2,beijing,Non-MDR,0.024334748
TB-333-2143-19_S91,Lineage2,beijing,Non-MDR,0.027849054
TB-111-14846-18_S188,Lineage2,beijing,Non-MDR,0.024806904
TB-222-6046-19_S237,Lineage2,beijing,Non-MDR,0.026292826
TB-111-14742-18_S153,Lineage2,beijing,Non-MDR,0.027335696
TB-444-3180-18_S208,Lineage2,beijing,Non-MDR,0.019476556
TB-MoldovaSeq-DNA029-42_S29,Lineage2,beijing,MDR,0.024504227
TB-444-6829-18_S133,Lineage2,beijing,Non-MDR,0.027886736
TB-444-6831-18_S128,Lineage2,beijing,Non-MDR,0.027886736
TB-444-6811-18_S54,Lineage2,beijing,Non-MDR,0.027889009
TB-444-6812-18_S127,Lineage2,beijing,Non-MDR,0.027063546
TB-444-6836-18_S52,Lineage2,beijing,Non-MDR,0.027889004
TB-222-2779-18_S91,Lineage2,beijing,Non-MDR,0.023980883
TB-444-6869-18_S124,Lineage2,beijing,Non-MDR,0.026997806
TB-111-816-18_S278,Lineage2,beijing,Non-MDR,0.025424792
TB-111-19200-18_S143,Lineage2,beijing,MDR,0.022654788
TB-111-387-19_S235,Lineage2,beijing,MDR,0.022235477
TB-222-2036-18_S148,Lineage2,beijing,MDR,0.025562408
TB-222-975-19-138_S3,Lineage2,beijing,MDR,0.025562408
TB-111-18094-18_S125,Lineage2,beijing,MDR,0.024642483
TB-111-5264-18_S2,Lineage2,beijing,MDR,0.02512675
TB-333-3095-19-138_S55,Lineage2,beijing,MDR,0.026621162
TB-111-19345-19_S56,Lineage2,beijing,MDR,0.024181905
TB-MoldovaSeq-DNA0318-3760_S321,Lineage2,beijing,MDR,0.024181905
TB-444-3831-18_S41,Lineage2,beijing,MDR,0.023737501
TB-333-1821-19_S187,Lineage2,beijing,MDR,0.021553634
TB-111-16652-18_S134,Lineage2,beijing,MDR,0.022842776
TB-444-5139-18_S43,Lineage2,beijing,MDR,0.024166544
TB-MoldovaSeq-DNA012-385_S12,Lineage2,beijing,MDR,0.025124785
TB-MoldovaSeq-DNA0332-5161_S335,Lineage2,beijing,MDR,0.025114272
TB-111-4097-19_S182,Lineage2,beijing,MDR,0.025011694
TB-444-5345-18_S23,Lineage2,beijing,MDR,0.025007849
TB-444-6199-18_S51,Lineage2,beijing,MDR,0.027582217
TB-444-1359-18_S186,Lineage2,beijing,MDR,0.028120451
TB-MoldovaSeq-DNA0241-2352_S51,Lineage2,beijing,MDR,0.025530224
TB-444-4990-18_S103,Lineage2,beijing,MDR,0.027011923
TB-MoldovaSeq-DNA071-544_S71,Lineage2,beijing,MDR,0.027565216
TB-444-4310-18_S107,Lineage2,beijing,MDR,0.026074522
TB-MoldovaSeq-DNA175-2017_S176,Lineage2,beijing,MDR,0.02467821
TB-MoldovaSeq-DNA085-249_S85,Lineage2,beijing,MDR,0.028679195
TB-111-16380-18_S12,Lineage2,beijing,MDR,0.026025131
TB-111-7296-19_S106,Lineage2,beijing,MDR,0.027578772
TB-111-2947-19-138_S53,Lineage2,beijing,MDR,0.027072597
TB-111-21513-19_S91,Lineage2,beijing,MDR,0.02555607
TB-111-7718-18_S189,Lineage2,beijing,MDR,0.027580999
TB-222-4414-18_S88,Lineage2,beijing,MDR,0.02746119
TB-222-2111-19_S92,Lineage2,beijing,MDR,0.025410967
TB-111-9401-18_S138,Lineage2,beijing,Non-MDR,0.020753321
TB-111-20345-19_S159,Lineage2,beijing,Non-MDR,0.027602003
TB-333-4787-19_S174,Lineage2,beijing,Non-MDR,0.029256816
TB-111-21436-19_S113,Lineage2,beijing,Non-MDR,0.027678938
TB-MoldovaSeq-DNA0273-3926_S97,Lineage2,beijing,Non-MDR,0.027149321
TB-111-1049-18-138_S153,Lineage2,beijing,Non-MDR,0.027039703
TB-111-3425-19_S90,Lineage2,beijing,Non-MDR,0.024974153
TB-111-8522-18_S71,Lineage2,beijing,Non-MDR,0.021992752
TB-444-6556-18_S132,Lineage2,beijing,Non-MDR,0.02465839
TB-MoldovaSeq-DNA163-1145_S164,Lineage2,beijing,Non-MDR,0.02465839
TB-111-1245-19_S109,Lineage2,beijing,Non-MDR,0.019368748
TB-111-1292-19-138_S46,Lineage2,beijing,Non-MDR,0.019368748
TB-111-8091-18_S59,Lineage2,beijing,Non-MDR,0.019946141
TB-111-12779-18_S142,Lineage2,beijing,Non-MDR,0.020866767
TB-111-18326-18_S156,Lineage2,beijing,Non-MDR,0.021139016
TB-333-5721-19_S167,Lineage2,beijing,Non-MDR,0.016319382
TB-444-3199-18_S191,Lineage2,beijing,Non-MDR,0.016319382
TB-111-23559-18F_S30,Lineage2,beijing,Non-MDR,0.022836927
TB-222-5528-18_S88,Lineage2,beijing,Non-MDR,0.021987359
TB-111-32-19_S94,Lineage2,beijing,Non-MDR,0.018380946
TB-111-1091-19_S111,Lineage2,beijing,Non-MDR,0.019448734
TB-333-4657-19_S88,Lineage2,beijing,Non-MDR,0.020664415
TB-111-7422-18_S8,Lineage2,beijing,Non-MDR,0.022773806
TB-111-17702-18_S82,Lineage2,beijing,Non-MDR,0.026029754
TB-111-18377-18_S123,Lineage2,beijing,Non-MDR,0.023626346
TB-111-12560-18_S81,Lineage2,beijing,Non-MDR,0.018744164
TB-111-17754-19_S287,Lineage2,beijing,Non-MDR,0.018774593
TB-333-1925-19_S48,Lineage2,beijing,Non-MDR,0.021417285
TB-333-341-19_S282,Lineage2,beijing,Non-MDR,0.022249797
TB-222-5074-19_S251,Lineage2,beijing,Non-MDR,0.02314504
TB-333-2314-19_S80,Lineage2,beijing,Non-MDR,0.022700898
TB-222-4327-18_S75,Lineage2,beijing,Non-MDR,0.021414003
TB-111-7387-18_S188,Lineage2,beijing,Non-MDR,0.019528128
TB-333-5552-19_S55,Lineage2,beijing,Non-MDR,0.019528131
TB-333-5553-19_S160,Lineage2,beijing,Non-MDR,0.019896327
TB-111-18400-19_S53,Lineage2,beijing,Non-MDR,0.019528131
TB-333-5935-19-138_S47,Lineage2,beijing,Non-MDR,0.020285138
TB-333-808-19_S122,Lineage2,beijing,Non-MDR,0.019897793
TB-111-16108-19_S140,Lineage2,beijing,Non-MDR,0.019513769
TB-111-20082-18_S5,Lineage2,beijing,Non-MDR,0.019513769
TB-MoldovaSeq-DNA0224-2122_S34,Lineage2,beijing,Non-MDR,0.020285138
TB-222-2158-18_S59,Lineage2,beijing,Non-MDR,0.020018843
TB-111-4272-19_S214,Lineage2,beijing,Non-MDR,0.020130803
TB-DNA0335_S192,Lineage2,beijing,Non-MDR,0.01899407
TB-MoldovaSeq-DNA0201-1202_S11,Lineage2,beijing,Non-MDR,0.020510381
TB-111-6420-19_S223,Lineage2,beijing,Non-MDR,0.019113558
TB-111-19201-18_S56,Lineage2,beijing,Non-MDR,0.017700575
TB-111-3271-19-138_S98,Lineage2,beijing,Non-MDR,0.018034273
TB-111-336-18-138_S149,Lineage2,beijing,Non-MDR,0.019455282
TB-444-5796-18_S63,Lineage2,beijing,Non-MDR,0.017684968
TB-111-11485-19_S252,Lineage2,beijing,Non-MDR,0.020281076
TB-333-2492-19_S81,Lineage2,beijing,Non-MDR,0.019892144
TB-111-12521-19_S197,Lineage2,beijing,Non-MDR,0.021487534
TB-111-20644-19_S22,Lineage2,beijing,Non-MDR,0.020276939
TB-MoldovaSeq-DNA0208-2207_S18,Lineage2,beijing,Non-MDR,0.020673455
TB-333-3399-19_S68,Lineage2,beijing,Non-MDR,0.021487617
TB-222-5681-18_S112,Lineage2,beijing,Non-MDR,0.018414442
TB-MoldovaSeq-DNA127-1914_S128,Lineage2,beijing,Non-MDR,0.019505345
TB-MoldovaSeq-DNA0264-3410_S74,Lineage2,beijing,Non-MDR,0.019087095
TB-MoldovaSeq-DNA0250-3578_S60,Lineage2,beijing,Non-MDR,0.018775524
TB-444-2485-19_S3,Lineage2,beijing,Non-MDR,0.019135878
TB-111-17656-18_S146,Lineage2,beijing,Non-MDR,0.020274463
TB-222-5786-19_S231,Lineage2,beijing,Non-MDR,0.018007766
TB-MoldovaSeq-DNA0200-2023_S10,Lineage2,beijing,Non-MDR,0.020989079
TB-111-17750-19_S63,Lineage2,beijing,Non-MDR,0.0212935
TB-111-7040-18_S24,Lineage2,beijing,Non-MDR,0.02421179
TB-222-14-18_S137,Lineage2,beijing,Non-MDR,0.024221481
TB-222-3869-18_S209,Lineage2,beijing,Non-MDR,0.021988342
TB-222-4723-18_S87,Lineage2,beijing,Non-MDR,0.021988342
TB-444-2277-19_S230,Lineage2,beijing,Non-MDR,0.022847992
TB-MoldovaSeq-DNA0331-5057_S334,Lineage2,beijing,Non-MDR,0.021563069
TB-111-16773-18_S137,Lineage2,beijing,Non-MDR,0.029064115
TB-222-2479-19_S54,Lineage2,beijing,Non-MDR,0.030199353
TB-111-18890-19_S65,Lineage2,beijing,Non-MDR,0.024663134
TB-111-18178-18_S102,Lineage2,beijing,Non-MDR,0.032656825
TB-MoldovaSeq-DNA038-357_S38,Lineage2,beijing,MDR,0.024635531
TB-333-228-19_S276,Lineage2,beijing,MDR,0.027798868
TB-444-4067-19_S12,Lineage2,beijing,MDR,0.029876436
TB-444-3959-19_S77,Lineage2,beijing,MDR,0.02778041
TB-444-6671-18_S130,Lineage2,beijing,MDR,0.02778041
TB-111-4965-19_S245,Lineage2,beijing,MDR,0.029454452
TB-111-4492-19_S271,Lineage2,beijing,MDR,0.02674806
TB-111-15545-18-138_S25,Lineage2,beijing,MDR,0.029341064
TB-MoldovaSeq-DNA0207-2369_S17,Lineage2,beijing,MDR,0.02936251
TB-111-3790-19_S246,Lineage2,beijing,MDR,0.029360165
TB-DNA0338_S195,Lineage2,beijing,MDR,0.031105898
TB-111-14068-18_S152,Lineage2,beijing,MDR,0.029365168
TB-111-19280-18_S132,Lineage2,beijing,MDR,0.027173353
TB-111-1875-19_S1,Lineage2,beijing,MDR,0.028844699
TB-111-6049-18_S10,Lineage2,beijing,MDR,0.029388784
TB-111-1410-18-138_S155,Lineage2,beijing,MDR,0.030403852
TB-333-52-19_S188,Lineage2,beijing,MDR,0.028903463
TB-333-662-19_S185,Lineage2,beijing,MDR,0.028347063
TB-333-2153-19_S131,Lineage2,beijing,MDR,0.026745969
